//Vitesse d'echantillonage ms : 10
Tension (0-255) de 12V;Pos Encodeur A ;Pos encodeur B
200; 58702; 58706
200; 58722; 58726
200; 58742; 58746
200; 58762; 58766
200; 58782; 58786
200; 58802; 58806
200; 58822; 58826
200; 58842; 58846
200; 58863; 58866
200; 58883; 58887
200; 58903; 58907
200; 58923; 58927
200; 58943; 58947
200; 58963; 58967
200; 58983; 58987
200; 59003; 59007
200; 59023; 59027
200; 59044; 59047
200; 59064; 59067
200; 59084; 59088
200; 59104; 59108
200; 59124; 59128
200; 59144; 59148
200; 59164; 59168
200; 59184; 59188
200; 59204; 59208
200; 59224; 59228
200; 59244; 59248
200; 59265; 59268
200; 59285; 59289
200; 59305; 59309
200; 59325; 59329
200; 59345; 59349
200; 59365; 59369
200; 59385; 59389
200; 59404; 59409
200; 59424; 59429
200; 59444; 59449
200; 59465; 59469
200; 59485; 59489
200; 59505; 59509
200; 59525; 59529
200; 59545; 59550
200; 59565; 59570
200; 59585; 59590
200; 59605; 59610
200; 59625; 59630
200; 59645; 59650
200; 59665; 59670
200; 59685; 59690
200; 59705; 59710
200; 59725; 59730
200; 59746; 59751
200; 59766; 59771
200; 59786; 59791
200; 59806; 59811
200; 59826; 59831
200; 59846; 59851
200; 59866; 59871
200; 59886; 59891
200; 59906; 59911
200; 59926; 59931
200; 59947; 59951
200; 59967; 59972
200; 59987; 59992
230; 60007; 60012
230; 60027; 60032
230; 60047; 60052
230; 60068; 60073
230; 60089; 60094
230; 60110; 60114
230; 60131; 60135
230; 60152; 60157
230; 60173; 60178
230; 60194; 60199
230; 60216; 60221
230; 60238; 60242
230; 60259; 60264
230; 60281; 60286
230; 60303; 60308
230; 60325; 60329
230; 60347; 60351
230; 60369; 60373
230; 60391; 60396
230; 60413; 60418
230; 60435; 60440
230; 60457; 60462
230; 60479; 60484
230; 60501; 60506
230; 60524; 60528
230; 60546; 60551
230; 60568; 60573
230; 60591; 60595
230; 60613; 60618
230; 60635; 60640
230; 60658; 60663
230; 60680; 60685
230; 60703; 60707
230; 60725; 60730
230; 60747; 60752
230; 60770; 60775
230; 60792; 60797
230; 60815; 60820
230; 60837; 60842
230; 60860; 60865
230; 60882; 60887
230; 60905; 60910
230; 60927; 60932
230; 60950; 60955
230; 60972; 60977
230; 60995; 61000
230; 61018; 61022
230; 61040; 61045
230; 61063; 61068
230; 61085; 61090
230; 61108; 61113
230; 61130; 61135
230; 61153; 61158
230; 61176; 61180
230; 61198; 61203
230; 61221; 61225
230; 61243; 61248
230; 61266; 61271
230; 61288; 61293
230; 61311; 61316
230; 61333; 61338
230; 61356; 61361
230; 61379; 61383
230; 61401; 61406
230; 61424; 61429
230; 61446; 61451
230; 61469; 61474
230; 61492; 61496
230; 61514; 61519
230; 61537; 61542
230; 61559; 61564
230; 61582; 61587
230; 61605; 61609
230; 61627; 61632
230; 61650; 61655
230; 61672; 61677
230; 61695; 61700
230; 61718; 61722
230; 61740; 61745
230; 61763; 61768
230; 61785; 61790
230; 61808; 61813
230; 61831; 61835
230; 61853; 61858
230; 61876; 61881
230; 61898; 61903
230; 61921; 61926
230; 61944; 61948
230; 61966; 61971
230; 61989; 61994
230; 62011; 62016
230; 62034; 62039
230; 62057; 62061
230; 62079; 62084
230; 62102; 62107
230; 62124; 62129
230; 62147; 62152
230; 62170; 62174
230; 62192; 62197
230; 62215; 62220
230; 62237; 62242
230; 62260; 62265
230; 62283; 62287
230; 62305; 62310
230; 62328; 62333
230; 62350; 62355
230; 62373; 62378
230; 62396; 62400
230; 62418; 62423
230; 62441; 62446
230; 62464; 62468
230; 62486; 62491
230; 62509; 62514
230; 62531; 62536
230; 62554; 62559
230; 62577; 62581
230; 62599; 62604
230; 62622; 62627
230; 62644; 62649
230; 62667; 62672
230; 62690; 62694
230; 62712; 62717
230; 62735; 62740
230; 62757; 62762
230; 62780; 62785
230; 62803; 62807
230; 62825; 62830
230; 62848; 62853
230; 62870; 62875
230; 62893; 62898
230; 62916; 62920
230; 62938; 62943
230; 62961; 62966
230; 62984; 62988
230; 63006; 63011
230; 63029; 63034
230; 63051; 63056
230; 63074; 63079
230; 63096; 63101
230; 63119; 63124
230; 63142; 63147
230; 63164; 63169
230; 63187; 63192
230; 63210; 63214
230; 63232; 63237
230; 63255; 63260
230; 63277; 63282
230; 63300; 63305
230; 63323; 63328
230; 63345; 63350
230; 63368; 63373
230; 63390; 63395
230; 63413; 63418
230; 63436; 63440
230; 63458; 63463
230; 63481; 63486
230; 63504; 63508
230; 63526; 63531
230; 63549; 63554
230; 63571; 63576
230; 63594; 63599
230; 63617; 63621
230; 63639; 63644
230; 63662; 63667
230; 63684; 63689
230; 63707; 63712
230; 63730; 63734
230; 63752; 63757
230; 63775; 63780
230; 63797; 63802
230; 63820; 63825
230; 63843; 63848
230; 63865; 63870
230; 63888; 63893
230; 63910; 63915
230; 63933; 63938
230; 63956; 63961
230; 63978; 63983
230; 64001; 64006
230; 64024; 64028
230; 64046; 64051
230; 64069; 64074
230; 64091; 64096
230; 64114; 64119
230; 64137; 64141
230; 64159; 64164
230; 64182; 64187
230; 64205; 64209
230; 64227; 64232
230; 64250; 64255
230; 64272; 64277
230; 64295; 64300
230; 64318; 64322
230; 64340; 64345
230; 64363; 64368
230; 64385; 64390
230; 64408; 64413
230; 64431; 64435
230; 64453; 64458
230; 64476; 64481
230; 64498; 64503
230; 64521; 64526
230; 64544; 64549
230; 64566; 64571
230; 64589; 64594
230; 64612; 64616
230; 64634; 64639
230; 64657; 64662
230; 64679; 64684
230; 64702; 64707
230; 64725; 64730
230; 64747; 64752
230; 64770; 64775
230; 64793; 64797
230; 64815; 64820
230; 64838; 64843
230; 64860; 64865
230; 64883; 64888
230; 64906; 64910
230; 64928; 64933
230; 64951; 64956
230; 64973; 64978
230; 64996; 65001
230; 65019; 65023
230; 65041; 65046
230; 65064; 65069
230; 65087; 65091
230; 65109; 65114
230; 65132; 65137
230; 65154; 65159
230; 65177; 65182
230; 65200; 65204
230; 65222; 65227
230; 65245; 65250
230; 65268; 65272
230; 65290; 65295
230; 65313; 65318
230; 65335; 65340
230; 65358; 65363
230; 65381; 65386
230; 65403; 65408
230; 65426; 65431
230; 65449; 65454
230; 65471; 65476
230; 65494; 65499
230; 65517; 65521
230; 65539; 65544
230; 65562; 65567
230; 65585; 65589
230; 65607; 65612
230; 65630; 65635
230; 65652; 65657
230; 65675; 65680
230; 65698; 65703
230; 65720; 65725
230; 65743; 65748
230; 65766; 65771
230; 65788; 65793
230; 65811; 65816
230; 65834; 65838
230; 65856; 65861
230; 65879; 65884
230; 65902; 65906
230; 65924; 65929
230; 65947; 65952
230; 65970; 65974
230; 65992; 65997
230; 66015; 66020
230; 66037; 66042
230; 66060; 66065
230; 66083; 66087
230; 66105; 66110
230; 66128; 66133
230; 66151; 66156
230; 66173; 66178
230; 66196; 66201
230; 66219; 66223
230; 66241; 66246
230; 66264; 66269
230; 66287; 66291
230; 66309; 66314
230; 66332; 66337
230; 66355; 66359
230; 66377; 66382
230; 66400; 66405
230; 66422; 66427
230; 66445; 66450
230; 66468; 66473
230; 66490; 66495
230; 66513; 66518
230; 66536; 66540
230; 66558; 66563
230; 66581; 66586
230; 66603; 66608
230; 66626; 66631
230; 66649; 66654
230; 66671; 66676
230; 66694; 66699
230; 66717; 66722
230; 66739; 66744
230; 66762; 66767
230; 66785; 66790
230; 66807; 66812
230; 66830; 66835
230; 66853; 66857
230; 66875; 66880
230; 66898; 66903
230; 66920; 66925
230; 66943; 66948
230; 66966; 66971
230; 66988; 66993
230; 67011; 67016
230; 67034; 67039
230; 67056; 67061
230; 67079; 67084
230; 67102; 67106
230; 67124; 67129
230; 67147; 67152
230; 67170; 67175
230; 67192; 67197
230; 67215; 67220
230; 67238; 67242
230; 67260; 67265
230; 67283; 67288
230; 67305; 67310
230; 67328; 67333
230; 67351; 67356
230; 67373; 67378
230; 67396; 67401
230; 67419; 67424
230; 67441; 67446
230; 67464; 67469
230; 67487; 67492
230; 67509; 67514
230; 67532; 67537
230; 67555; 67560
230; 67577; 67582
230; 67600; 67605
230; 67623; 67627
230; 67645; 67650
230; 67668; 67673
230; 67691; 67695
230; 67713; 67718
230; 67736; 67741
230; 67759; 67763
230; 67781; 67786
230; 67804; 67809
230; 67826; 67831
230; 67849; 67854
230; 67872; 67877
230; 67895; 67899
230; 67917; 67922
230; 67940; 67945
230; 67962; 67967
230; 67985; 67990
230; 68008; 68013
230; 68030; 68035
230; 68053; 68058
230; 68076; 68080
230; 68098; 68103
230; 68121; 68126
230; 68144; 68148
230; 68166; 68171
230; 68189; 68194
230; 68212; 68216
230; 68234; 68239
230; 68257; 68262
230; 68280; 68284
230; 68302; 68307
230; 68325; 68330
230; 68347; 68352
230; 68370; 68375
230; 68393; 68398
230; 68415; 68420
230; 68438; 68443
230; 68461; 68466
230; 68483; 68488
230; 68506; 68511
230; 68529; 68534
230; 68551; 68556
230; 68574; 68579
230; 68597; 68602
230; 68619; 68624
230; 68642; 68647
230; 68665; 68669
230; 68687; 68692
230; 68710; 68715
230; 68733; 68738
230; 68755; 68760
230; 68778; 68783
230; 68801; 68805
230; 68823; 68828
230; 68846; 68851
230; 68869; 68874
230; 68891; 68896
230; 68914; 68919
230; 68937; 68942
230; 68959; 68964
230; 68982; 68987
230; 69005; 69009
230; 69027; 69032
230; 69050; 69055
230; 69073; 69077
230; 69095; 69100
230; 69118; 69123
230; 69141; 69145
230; 69163; 69168
230; 69186; 69191
230; 69209; 69213
230; 69231; 69236
230; 69254; 69259
230; 69277; 69281
230; 69299; 69304
230; 69322; 69327
230; 69345; 69349
230; 69367; 69372
230; 69390; 69395
230; 69413; 69418
230; 69435; 69440
230; 69458; 69463
230; 69481; 69485
230; 69503; 69508
230; 69526; 69531
230; 69549; 69553
230; 69571; 69576
230; 69594; 69599
230; 69617; 69621
230; 69639; 69644
230; 69662; 69667
230; 69685; 69689
230; 69707; 69712
230; 69730; 69735
230; 69753; 69757
230; 69775; 69780
230; 69798; 69803
230; 69820; 69825
230; 69843; 69848
230; 69866; 69871
230; 69888; 69893
230; 69911; 69916
230; 69934; 69939
230; 69956; 69961
230; 69979; 69984
